learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
43000.0,5.634329717,6.869700167876026E-7,43000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,43000.0,487208.0
44000.0,5.745302643,7.009571617941061E-7,44000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,44000.0,487208.0
45000.0,5.895781551,7.199236825706808E-7,45000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,45000.0,487208.0
46000.0,6.036168316,7.376181789656748E-7,46000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,46000.0,487208.0
47000.0,6.173709607,7.610220459343884E-7,47000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,47000.0,657744.0
48000.0,6.314351831,7.787487406520275E-7,48000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,48000.0,487208.0
49000.0,6.461776098,7.97330251245039E-7,49000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,49000.0,487208.0
50000.0,6.594901497,8.141095173865989E-7,50000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,50000.0,487208.0
51000.0,6.687137342,8.257350208793372E-7,51000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,51000.0,487208.0
52000.0,6.82396495,8.429809173603312E-7,52000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,52000.0,487208.0
53000.0,6.978456007,8.624531336418683E-7,53000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,53000.0,487208.0
54000.0,7.14126147,8.829733064525946E-7,54000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,54000.0,487208.0
55000.0,7.304194917,9.035096105020927E-7,55000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,55000.0,487208.0
56000.0,7.482450376,9.259771171553266E-7,56000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,56000.0,487208.0
57000.0,7.645948018,9.465845329395639E-7,57000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,57000.0,487208.0
58000.0,7.806078042,9.667674905880166E-7,58000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,58000.0,487208.0
59000.0,7.922274088,9.814129631655743E-7,59000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,59000.0,487208.0
60000.0,8.054009956,9.98017091349719E-7,60000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,60000.0,487208.0
61000.0,8.214035691,1.0181869043022703E-6,61000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,61000.0,487208.0
62000.0,8.363873534,1.0370726245679746E-6,62000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,62000.0,487208.0
63000.0,8.528015718,1.0577612791078412E-6,63000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,63000.0,487208.0
64000.0,8.631018639,1.0707438762515843E-6,64000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,64000.0,487208.0
65000.0,8.788055782,1.0905370039064145E-6,65000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,65000.0,487208.0
66000.0,8.960257334,1.1122414697161108E-6,66000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,66000.0,487208.0
67000.0,9.137664216,1.1346020208264389E-6,67000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,67000.0,487208.0
68000.0,9.318802724,1.1574329100260053E-6,68000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,68000.0,487208.0
69000.0,9.483948576,1.1782480679425096E-6,69000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,69000.0,487208.0
70000.0,9.650518479,1.1992427147537528E-6,70000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,70000.0,487208.0
71000.0,9.814119891,1.2198632098185826E-6,71000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,71000.0,487208.0
72000.0,9.972936087,1.2398805711958367E-6,72000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,72000.0,487208.0
73000.0,10.079938817,1.253367308497886E-6,73000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,73000.0,487208.0
74000.0,10.232360581,1.2725787089003142E-6,74000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,74000.0,487208.0
