learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
44000.0,3.584343494,4.31007241054198E-7,44000.0,0.9978495699139828,0.008423762086702813,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.1999999999985345,44000.0,637792.0,0.1861766733807462,0.8138233266192538,44000.0,0.0,304068.0,101648.01400912859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45000.0,3.654548371,4.425908524521978E-7,45000.0,0.9978495699139828,0.008423762086702813,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.2499999999990632,45000.0,637792.0,0.1861766733807462,0.8138233266192538,45000.0,0.0,304068.0,101648.01400912859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46000.0,3.722894029,4.538676978345008E-7,46000.0,0.9980996199239848,0.008427890471113253,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.299999999998468,46000.0,637792.0,0.1861766733807462,0.8138233266192538,46000.0,0.0,304068.0,101648.01400912859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47000.0,3.805155897,4.6744067954894155E-7,47000.0,0.9981496299259852,0.008428694437445317,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.3499999999986956,47000.0,637792.0,0.1861766733807462,0.8138233266192538,47000.0,0.0,304068.0,101648.01400912859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48000.0,3.924387792,4.871136139225339E-7,48000.0,0.9981496299259852,0.008428694437445317,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.4,48000.0,637792.0,0.1861766733807462,0.8138233266192538,48000.0,0.0,304068.0,101648.01400912859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49000.0,4.002889312,5.000661485709788E-7,49000.0,0.9981496299259852,0.008428694437445317,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.449999999998368,49000.0,637792.0,0.1861766733807462,0.8138233266192538,49000.0,0.0,304068.0,101648.01400912859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,4.070091824,5.11360915825338E-7,50000.0,0.9981496299259852,0.008428694437445317,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.500000000000694,50000.0,649672.0,0.1861766733807462,0.8138233266192538,50000.0,0.0,310008.0,109573.26681266741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51000.0,4.137200452,5.226399039384515E-7,51000.0,0.9985998599859987,0.009533893765421242,0.9999,0.0,0.9981496299259852,9999.0,0.0,1.0,-0.27499999999957536,51000.0,649672.0,0.1861766733807462,0.8138233266192538,51000.0,0.0,310008.0,109573.26681266741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52000.0,4.203045729,5.337065598770541E-7,52000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,52000.0,649672.0,0.1861766733807462,0.8138233266192538,52000.0,0.0,310008.0,109573.26681266741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53000.0,4.308349948,5.514096810105546E-7,53000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,53000.0,649840.0,0.1861766733807462,0.8138233266192538,53000.0,0.0,310092.0,109454.47287342807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
