learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
56000.0,2.093959445,1.3278671137827758E-7,56000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,56000.0,269320.0,0.8138233266192538,0.1861766733807462,56000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57000.0,2.137136813,1.3579502008222662E-7,57000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,57000.0,269320.0,0.8138233266192538,0.1861766733807462,57000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58000.0,2.16877043,1.379990378296375E-7,58000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,58000.0,269320.0,0.8138233266192538,0.1861766733807462,58000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59000.0,2.194438174,1.397873936573002E-7,59000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,59000.0,269320.0,0.8138233266192538,0.1861766733807462,59000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000.0,2.219993896,1.415679445451705E-7,60000.0,1.0,1.0,1.0,?,0.9981496299259852,1.7976931348623157E308,?,1.0,1.0,60000.0,269320.0,0.8138233266192538,0.1861766733807462,60000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61000.0,2.247051613,1.434531443461424E-7,61000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,61000.0,269320.0,0.8138233266192538,0.1861766733807462,61000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62000.0,2.272223579,1.45206957696074E-7,62000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,62000.0,269320.0,0.8138233266192538,0.1861766733807462,62000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63000.0,2.301024568,1.472136169693081E-7,63000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,63000.0,269320.0,0.8138233266192538,0.1861766733807462,63000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64000.0,2.338978741,1.5125093879151676E-7,64000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,64000.0,411184.0,0.8138233266192538,0.1861766733807462,64000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65000.0,2.394594314,1.5716696722210697E-7,65000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,65000.0,411184.0,0.8138233266192538,0.1861766733807462,65000.0,0.0,117132.0,163432.17612208435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
