learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
87000.0,20.015675586,1.0863770949568543E-5,87000.0,0.9999559590012179,0.9746717617133259,0.9994,0.9871404027968756,0.999964570424666,40.32231404958678,0.9875254992000196,1.0,0.940816326530608,87000.0,3376968.0
88000.0,20.396962857,1.1198487202299199E-5,88000.0,0.9999995748152891,0.9786887033022718,0.9995,0.9892617403540374,0.999964570424666,40.49377593360996,0.9895721863680259,1.0,0.9501133786848126,88000.0,3393336.0
89000.0,20.721311225,1.1483264133203653E-5,89000.0,0.9999994922824392,0.974827489311408,0.9995,0.9871505198385708,0.999964570424666,48.75124378109453,0.9874838622020375,1.0,0.9495464852607763,89000.0,3393872.0
90000.0,21.142231186,1.1862566486323773E-5,90000.0,1.0,0.9117116377400502,0.9997,0.9728222466218082,0.999964570424666,174.43859649122808,0.9733285267845752,1.0,0.97121535181237,90000.0,3483280.0
91000.0,21.612242988,1.2306722084235311E-5,91000.0,0.9999939369319664,0.9738767563006786,0.9995,0.9873379126194428,1.0,48.504950495049506,0.992445173848427,0.9997958767095325,0.9579870729455264,91000.0,3652824.0
92000.0,21.959651043,1.2636949818079364E-5,92000.0,0.9999939369319664,0.9738529834650256,0.9995,0.9873379126194428,1.0,48.504950495049506,0.992445173848427,0.9997958767095325,0.9575253924284444,92000.0,3674312.0
93000.0,22.305102861,1.296586785226004E-5,93000.0,0.9999939369319664,0.9738656857427536,0.9995,0.9873379126194428,1.0,48.504950495049506,0.992445173848427,0.9997958767095325,0.957063711911362,93000.0,3680464.0
94000.0,22.623415629,1.3268523468282388E-5,94000.0,0.9999939369319664,0.9738928927879076,0.9995,0.9873379126194428,1.0,48.504950495049506,0.992445173848427,0.9997958767095325,0.9566020313942798,94000.0,3675336.0
95000.0,23.196058613,1.3722320304406782E-5,95000.0,0.999965514839545,0.9450715906373132,0.9985,0.9739322474782066,1.0,32.11258278145695,0.9781391985110699,0.9997937719117344,0.8795435333896917,95000.0,3063232.0
96000.0,23.574059285,1.4030773548375268E-5,96000.0,0.9999599232581775,0.9465726810512799,0.9986,0.9756302114357678,1.0,32.222591362126245,0.9797626775960186,0.9997937931745541,0.8863905325443818,96000.0,3154272.0
96554.0,23.852884914,1.4258150421086118E-5,96554.0,0.9999592381856677,0.9465484379546444,0.9986,0.9756302114357678,1.0,32.222591362126245,0.9797626775960186,0.9997937931745541,0.885734911242607,96554.0,3152216.0
